"","hr0","hr0.25","hr0.5","hr1","hr12","hr2","hr24","hr4","hr8"
"AT1G77530",-0.903081512370041,0.722934087848822,-0.49637912357036,1.69726512929982,-1.14774312628179,-0.178029533434082,-0.832222902090524,-0.0819206837694804,1.21917766436763
"AT1G77640",-0.29308478752297,0.810712899812408,2.38987274644306,-0.588519249572873,-0.484507637432893,-0.285104520886179,-0.372140754219812,-0.749151833817249,-0.428076862803493
"AT1G77920",1.24688232705365,-0.211303112927371,-0.538714244034088,1.54723910950096,-0.0685193193653394,-0.133040833885583,0.0212267908001181,0.0572575982253581,-1.9210283153677
"AT1G78080",-0.229105052965298,-0.791486451479955,-0.314136671533448,-1.11520528757978,-0.268713360884855,0.657657747287308,0.706233916521783,-0.74696923307106,2.1017243937053
"AT1G78440",-0.458100743126383,0.370336780022505,-0.421462937683951,2.54734412197853,-0.493491626257122,-0.497473841893596,-0.485194273169497,-0.0550633807540379,-0.506894099116444
"AT1G78450",-0.512439434551,0.647746308606037,-0.209004562583034,1.64315655539351,-0.561884888474415,-0.712430400586247,-0.739189319737156,1.46820169209058,-1.02415595015828
"AT1G78510",-0.62937533871816,0.287235717421593,-0.0479319255609441,2.25539589755021,-0.319980660742866,-0.80372648435893,-0.955656535128472,0.718462420118291,-0.504423090580723
"AT1G78600",-0.896973024439332,1.07209721151967,-1.007396984191,1.11904056066442,-0.515099211527819,1.04080867566442,0.943034368889001,-0.870262418292992,-0.885249178286371
"AT1G78700",1.81302856223108,0.459085186476201,0.894415197461176,-1.1405960211366,0.540971656345861,-1.11753098694602,-0.167980426025723,-0.568229674824928,-0.713163493581039
"AT1G78820",-0.564317824423858,0.746842021847977,-0.177260748192897,2.25365870813833,-0.393575260339484,-0.680996128939202,-0.595625363842767,0.3639107417365,-0.952636145984602
"AT1G79310",-1.37587743337846,-0.0084281451549801,-0.718414464900894,-0.24650426330302,-0.562950155844695,1.48942961949546,0.519261720550483,-0.624576114723793,1.52805923725989
"AT1G79430",-0.608250077902022,-1.440950616272,-0.595558457686261,-0.778613372078612,0.920683626996145,0.881403573950494,-0.00847794880929226,-0.0906838964137334,1.72044716821528
"AT1G79700",-0.156074241366078,-0.252929604672432,0.719880727041748,-0.927449093074964,-0.78467875485428,0.505264456404469,-0.181539633939626,-1.05006928376793,2.12759542822909
"AT1G80130",-0.779555011910862,0.105067025259934,0.851081961359152,2.01519224004604,-0.597896732982375,-1.20581967237269,-0.719258615288532,0.491368159164381,-0.160179353275047
"AT1G80340",-0.498970989328575,0.322619380931418,-0.224086076677245,2.33944962228156,-0.468893215091838,-0.630491913789516,-0.658184777545746,0.636141032982656,-0.817583063762717
"AT1G80760",-0.233884538123063,0.434382210287857,0.473648406215249,2.31137072578313,-0.565483645383199,-0.524292456787594,-0.392012747746635,-0.35758903151462,-1.14613892273112
"AT1G80840",-0.663623101228956,1.12563084581191,2.24294574537268,-0.438838970189756,-0.533038309436411,-0.398793869098921,-0.52369597195505,-0.51305525728427,-0.297531111991223
"AT2G01300",-1.14428302089135,0.536468745830648,2.22934075772278,0.255964425137759,-0.607065474784018,-0.153273478885707,-0.49024987551207,-0.832329808066573,0.205427729448531
"AT2G01430",-0.501445895338206,-0.496649866536282,-0.782447533934014,-0.105933483210424,-0.530734741132654,-0.0318717051721179,0.406256510371865,-0.452380193361131,2.49520690831296
"AT2G01930",-0.823449862753589,-0.842323078658008,0.514897233359815,-0.949987235540315,-0.162891980522955,-0.431345328495883,-0.45676292045408,1.40788165350263,1.74398151956238
"AT2G02060",-0.260955131351519,-0.799613421877233,0.745605025905432,-1.33338888669026,-0.116630841982601,-0.397771814749152,0.138170824889099,-0.153529687239505,2.17811393309574
"AT2G02070",-0.760332737319299,-0.703753476295278,0.59484358107334,-1.28455256770644,0.94252894033322,-0.421593324033505,0.240096813546674,1.88572336852567,-0.492960598124388
"AT2G02080",-0.670434763831384,-0.527075979019933,1.66376590921237,-1.55197208045582,0.122568385431125,-0.534077293280496,-0.18796937140528,0.430021341977835,1.25517385137158
"AT2G02630",-0.484100545039424,2.16034293657159,-0.29704963677581,1.25702903419123,-0.46121333592344,-0.392564584915114,-0.540806792491295,-0.614630482896224,-0.627006592721509
"AT2G02680",-0.358202191340816,1.06324199931108,-0.312556958767735,2.26677877621658,-0.497461437415704,-0.517252115861393,-0.419997196022949,-0.433317249658398,-0.791233626460664
"AT2G02700",-0.807781362271319,1.35550318826865,-0.232174303431588,2.05495000602468,-0.418133141944107,-0.452628208854566,-0.238456772452572,-0.657038770721828,-0.604240634617345
"AT2G02950",-0.64791351569335,1.44263685506598,-0.0129404435676181,1.86194767004996,-0.590421773860171,-0.728070770562771,-0.735800276945417,0.173354309343308,-0.762792053829931
"AT2G03710",-1.55300710835451,-0.913890598297722,0.11698258554435,-0.447620122178678,1.10117006386504,0.536855084322982,-0.406485861686345,-0.12439743746641,1.69039339425129
"AT2G04038",0.386995461474408,-0.737061117498165,-1.03403411619219,-0.441187234528911,-0.159590423416229,0.486244030781498,0.0817266181428101,-0.836005847808229,2.25291262904501
"AT2G05070",-0.694165976765898,-0.595621391026564,-0.659184895992892,-0.372288422066228,0.161171592127735,-0.199744652267823,-0.599434578160735,2.42473067303773,0.534537651114679
"AT2G05100",-0.741028904919968,-0.594015529980734,-0.66595224237434,-0.20567119886118,0.085487708206626,-0.293460291371058,-0.627472309013004,2.38646237097394,0.655650397339717
"AT2G06200",0.557354932708423,0.17344421376873,0.198661760658873,0.200924746006821,0.683188273305168,-0.844695604396874,-0.460194567638014,1.48606322406084,-1.99474697847397
"AT2G12190",-1.57191489772115,-0.60672357354942,1.29017318533973,-0.789816852077068,0.577872180125275,-0.165206147121727,-0.34949364521118,1.54408310381117,0.0710266464043583
"AT2G14210",-0.191106700537712,-0.870697345768117,-1.10071795827911,-0.146740566287862,-0.0255296307064357,0.503888653585871,-0.0317428849397564,-0.47969813853647,2.3423445714696
"AT2G14760",2.14840932847918,-0.0894814776298623,0.424319863742364,0.13129183322194,0.551324944110988,-1.03001933625398,-0.384378664503459,-0.61826275154064,-1.13320373962653
"AT2G15760",-0.625402334820572,1.91128694333585,0.700897274760534,0.220723025062609,-0.562952629427669,-0.40625994326938,-0.818098753622328,-1.25325277117912,0.833059189160078
"AT2G16365",-0.856950298376072,1.58073410429028,-0.334181057347914,1.8170385562691,-0.814515535694236,-0.182155281694501,-0.124402639652882,-0.381091490219235,-0.704476357574545
"AT2G16660",-1.27396114660673,-0.117725143887988,-0.848067277836567,1.94279721304712,-0.403618616607195,-0.564595385380395,-0.236624071868709,1.07036906522463,0.431425363915832
"AT2G16720",1.64295938013804,-1.10465587876816,-1.67431240821897,0.511076443259112,-0.111285019299426,0.580895688317621,0.556233550666793,-0.572150414157143,0.171238658062137
"AT2G18210",-1.35787871018768,0.611063802443719,0.629167103552981,-0.94084893044345,-0.557666362241141,1.03255855061418,-0.0154169733150377,-0.913934434298953,1.51295595387538
"AT2G18300",0.95246197265166,-1.689503771666,-0.225437044345844,-1.31640737957944,1.15233538272062,0.503126542627389,0.0434688032394358,0.883090750518826,-0.303135256166643
"AT2G19650",-0.888293133899734,0.168403180907862,-0.566787690329378,2.23841663588139,0.0994245748372052,-0.659614874599193,-0.554659129648605,0.818064576460081,-0.654954139609631
"AT2G19810",-0.241615423573215,-0.474308307158285,0.506093337987742,-1.09723835018635,-0.573747317384549,0.451994078991662,0.0208234541497278,-0.834090944890047,2.24208947206332
"AT2G20142",-0.490620773959274,1.92088666873386,1.3978567652418,0.154964226838939,-0.817175281300787,-0.424676752529857,-0.383597263911988,-0.974289315279751,-0.383348273832945
"AT2G20180",-0.601623008569783,-0.911931079032504,0.108425845942273,-0.381539728638507,0.969271104375038,-0.416920963148267,-0.346367176528419,2.23369630667605,-0.653011301075884
"AT2G20570",-1.07154469089758,-0.919439409462739,-0.91573419450027,-0.64551622939071,0.96338658853368,0.0362879586755208,-0.192906215613711,1.28405621120454,1.46140998145127
"AT2G20880",1.29623516610778,0.0263530188169463,-2.19680921402295,0.637839062415913,0.621637460842473,-0.155222142079032,0.542017761356195,-0.59087764917225,-0.181173464265075
"AT2G21320",-0.627861605190665,-0.0238921658952958,-0.394003633821757,2.1665584371531,-0.376650473101768,-0.735339300769213,-0.651198049830489,1.1706125746106,-0.528225783154506
"AT2G21910",1.54230419905593,0.618348195766936,1.35499656493938,-0.867155743543616,-0.0836590665978348,-0.336650565568666,-0.149899894691634,-1.45659514980957,-0.621688539550922
"AT2G21970",-0.337577724358078,0.533104379375878,-0.114407026309361,2.36563136230399,-0.612285197086157,-0.732565809222772,-0.602258969206334,0.294907876465178,-0.794548891962341
"AT2G22200",-1.03260114213287,-0.971662921644512,-0.800076154279277,-0.989712011460665,0.668671382143905,1.07102267018318,-0.137368744821805,0.674532397614849,1.51719452439719
"AT2G22300",-1.34388481921968,0.278910952533275,-1.14768863381255,-0.284020688725227,-0.126561102082522,1.42675945048837,0.293525302440558,-0.590834965465822,1.4937945038436
"AT2G22500",-0.226311986017403,1.38998847996337,1.83818445568322,0.360814230976698,-0.410927174423769,-0.746086812187332,-0.653070169234199,-0.50213393307318,-1.05045709168741
"AT2G22760",-1.31663950490811,0.526343911147993,1.90301242382937,-0.650468835200492,-0.684820807158579,0.710027231615729,-0.569782075552038,-0.526153441072923,0.608481097299041
"AT2G22770",-1.11335715066629,-0.812276420074559,-1.42968399626766,0.319596996165135,0.0848977972113161,0.807457144910863,-0.249803119068074,1.62628176769448,0.766886980094783
"AT2G22800",0.505463023191182,-0.899979326944514,-1.85818129146612,1.24036271454871,0.636333705277385,0.302637387957036,0.0452623529810828,-0.835729686374829,0.863831120830069
"AT2G22840",-0.0356687162681649,-0.0882084448372262,1.04319338476839,0.152433434731876,1.51760160461484,-0.816700991620022,0.074658977201753,0.124556659273874,-1.97186590786532
"AT2G22850",-0.659427654366262,-0.112910240457878,-0.225005555711808,-1.10174583830334,-0.173336703663827,0.815322374536364,-0.459841066302886,-0.372757652859806,2.28970233712945
"AT2G22880",-1.49607833365846,1.23280312098435,0.905878882880194,1.32502169343691,-0.831407746295846,-0.84613109542126,-0.362760741262726,0.285570181514041,-0.212895962177197
"AT2G23000",-0.79752543152671,-0.642357569858755,-0.693017982679989,0.276879445905752,0.799261393300821,-0.449823128789574,-0.404003057692257,2.29036725148685,-0.379780920146136
"AT2G23030",1.79828810544938,-0.38925106126486,-0.323498042287861,-0.709265454639426,-0.223076852446079,0.51632005904821,1.16439068570056,-1.48843050397109,-0.345476935588836
"AT2G23130",-0.63455535483835,1.16337886149274,-0.452541091266196,2.08534811483249,-0.0388918836093127,-0.744616715797499,-0.72509999654498,0.118159397627257,-0.771181331896148
"AT2G23320",-0.454640911467428,0.0497678460240684,0.350880749649377,-0.44282565744802,-0.335872633481988,-0.186933264892789,-0.568715719876017,-0.899791474371954,2.48813106586475
"AT2G23760",-0.751519844356755,-0.849520275678313,-0.397532152210762,-0.391429667569192,-0.193487639788582,0.295341459250492,-0.0177817469956707,-0.19214616148835,2.49807602883713
"AT2G24540",-0.863903271827112,0.916917673469223,-0.11669275203604,2.09269540763243,-0.508704785039338,-0.702488987565927,-0.789466578074465,0.553276924354572,-0.581633630913337
"AT2G24600",-1.0459738054065,2.09637266999653,0.476629157726041,0.911286523032566,-0.427150075485863,-0.450758083617126,-0.519218470983349,-0.878559005402191,-0.162628909860107
"AT2G24790",-0.969291719757369,-0.956167893188318,0.557584376381618,-0.982989889502876,0.00350091505429657,-0.324163351138098,-0.344519038380978,1.28780634852041,1.72824025201132
"AT2G24850",-1.55606127550118,0.906159354880461,-0.928792150537486,1.13963265886553,-0.318096699177356,1.20499831572908,-0.690481431551781,-0.396715405153963,0.639356632446694
"AT2G25460",-0.602950191556289,1.68057542833753,1.809422723995,-0.205943737425608,-0.610189031241458,-0.580278283484006,-0.59329230445798,-0.575224487174347,-0.322120116992837
"AT2G25530",-0.242799798934301,0.133241999897806,-0.290856466452124,2.31198607271486,-0.570633957033991,-0.654028598301166,-0.696439953744302,0.796903973886586,-0.78737327203337
"AT2G25735",-0.772646702057184,1.22321911267934,2.08568770502014,-0.314124729682701,-0.590137994046761,-0.538812466947705,-0.57189670053942,-0.682820768601865,0.161532544176164
"AT2G25900",-0.227322083197051,-0.502000367334618,-0.184622021473277,-1.12039242236742,-0.305677850691418,0.409446672984444,0.199419024937445,-0.652263386934835,2.38341243407673
"AT2G26150",-0.259650959622515,-0.303551733594497,-0.234037221488832,-0.126948363346247,-0.254200343743598,-0.335025694852893,-0.587188243987347,2.63800918677893,-0.537406626142996
"AT2G26530",-1.05976769458307,0.722695866408941,1.72932972698042,-0.358022660840256,-0.679167019692301,-0.26562035799499,-0.645387579078093,-0.754735316336238,1.31067503513559
"AT2G26580",-0.932946131721524,-1.21443976135374,-0.492882106351312,-1.20894899280288,0.996082739981781,1.26083344391011,0.284154587457587,0.189310672175981,1.11883554870399
"AT2G26740",-1.11089764578528,-0.554042061518609,-0.296921207931645,-0.248067785488546,-0.353102981123398,0.249122356706511,0.00156732236625448,-0.15703787298363,2.46937987575834
"AT2G27080",-0.46268451820368,1.93104026910369,1.41922617519702,0.207566066761271,-0.619652055926852,-0.587925905336682,-0.526384260834068,-0.863076618058926,-0.498109152701772
"AT2G27420",-0.34078315085732,0.0414499615423609,-0.452928528737148,2.03534918436864,0.123201494380619,-0.616069273331392,-0.326686019666595,0.977671619849938,-1.44120528754911
"AT2G27660",-0.95035357357681,0.32731825532496,-0.656479601536229,2.38901076207119,-0.359508198019058,-0.777405271029137,-0.171276157292491,0.284647626728441,-0.0859538426708608
"AT2G27690",-0.684700291713139,2.29547779831282,0.0197410320196235,0.944496266815039,-0.520613336440029,-0.412144431797948,-0.546698571974975,-0.669433453475129,-0.42612501174626
"AT2G28450",0.971378991436048,-0.548667801064738,0.164224802979017,-0.936572647520804,-0.291601222560642,0.260498350973312,0.253688449619455,-1.613663912734,1.74071498887235
"AT2G28510",-1.41145507910672,0.475721759254353,-1.2822327846194,0.59086217236131,-0.115187793997813,1.33304777895392,-0.398876292340409,-0.465516869530629,1.27363710902539
"AT2G28550",-0.570476369229359,0.0840442543354303,-0.641403518240563,2.51900866938269,-0.518803819576896,-0.422190347672715,-0.568011310494218,0.317478536223438,-0.199646094727805
"AT2G28710",-0.667940312857325,0.34179688643896,-1.39041446702572,2.29003861708804,-0.266470628311403,-0.183695053932617,0.0858436505768218,0.145928227610415,-0.355086919587175
"AT2G28810",-0.775034030912574,-1.34643598689253,-1.12863703619553,-0.401944148175465,0.975333419912003,1.12750689454281,0.185785889980461,-0.0127385037267827,1.37616350146761
"AT2G28850",-0.740949806495761,-0.679962755603406,-0.703635691878119,0.456182836586062,0.836031449006939,-0.592734076249616,-0.426891346832542,2.21788580363515,-0.365926412168703
"AT2G29360",-1.69164752336617,-0.513028443382958,-0.516787199290935,0.0926448996915447,0.987215788694034,0.0144112753076538,-0.558498859908338,1.77260020294945,0.413089859305718
"AT2G29380",1.8022150351506,-0.725967231876745,1.23616982065784,0.281264405824033,0.251902669963423,-1.03578164228121,-0.165784743866102,-0.595529798753468,-1.04848851481836
"AT2G29440",-1.14162060904638,0.0704639848938958,-0.710331102821863,2.29293075071402,0.14859563269579,0.397059737798694,-0.415559699358931,0.110172991482528,-0.751711686357752
"AT2G29450",-1.09695113445038,-0.546698721570943,-0.756586676292633,1.09795738675658,-0.141412612772594,-0.163034742051142,-0.709439680937655,2.02054743478779,0.295618746530973
"AT2G29650",-0.885074088780458,-0.346091306435506,-0.489461280841648,0.379985474139695,0.288768581988845,-0.71831879929626,-0.75369771169768,2.34832979971284,0.175559331210174
"AT2G30020",-0.601064131756649,0.396144958275991,2.5542045937795,-0.286127280656531,-0.439722402508389,-0.281666133746248,-0.419032145864285,-0.492668926321994,-0.430068531201397
"AT2G30040",-0.916619564499662,1.25941764886381,0.00446805411039054,2.08810145308821,-0.51490805494691,-0.477888184628835,-0.573183382846183,-0.352463257531438,-0.516924711609383
"AT2G30520",-0.757702415929958,0.225253595446232,-0.617095647184744,2.05818734482102,-0.457637970315263,-0.510927632802895,-0.680903721425809,1.25066441915416,-0.509837971762738
"AT2G31070",-1.30185339956332,-0.66552014717415,-0.551354454852084,0.0831940055217275,0.605088784630147,-0.046084398144165,-0.704866348934665,2.11363550911397,0.467760449402536
"AT2G31180",-0.273645745409154,0.170049389326004,-1.13553170032185,-0.912911716801981,-0.651671427148761,1.47757758867275,-0.0460074722505504,-0.367956905962601,1.74009798989615
"AT2G31280",-0.841663905732719,-0.867733329778788,-0.169266266624155,-0.981487578943939,-0.18953234038749,0.303934266948662,-0.465832231938975,1.75452886188118,1.45705252457622
"AT2G31380",-0.838225207045844,-0.217633429973418,-0.692511950723847,1.90619682137054,-0.338983751688935,-0.480714472675413,-0.756804946478164,1.48772873944762,-0.0690518022325303
"AT2G31540",2.08289622020621,-0.149922986262199,0.401119190591971,-0.929892539791986,0.980277562378374,-0.637103511857617,-0.29455250506157,-0.497807918718536,-0.955013511484648
"AT2G31560",-1.40586724762979,0.281853813216014,-0.26888758797406,1.71144730946997,0.0828635116159194,-0.544637940103429,-0.933980794915408,1.30890855197601,-0.231699615655224
"AT2G31730",-0.696395198763234,0.519794376131483,-0.951158335311767,2.39119800301536,-0.679082539622522,-0.37907450352612,-0.10102774434809,-0.0219125373003263,-0.0823415202747811
"AT2G32140",-0.534594048259089,1.04755927389153,2.28282317605617,-0.224211985592235,-0.384325026138261,-0.546144712623244,-0.515586423426395,-0.491805740958079,-0.633714512950396
"AT2G32530",-0.760072488467651,-0.447456392775965,-0.602676135466292,0.383331970933969,-0.112428519480705,-0.332924006609484,-0.378182359740541,2.52399670812263,-0.273588776515957
"AT2G32930",0.724376278485483,0.982311776775994,0.202955125127805,1.42835871179383,-0.736413902020045,-0.788810548444661,-0.895953831145906,0.551885091071246,-1.46870870164374
"AT2G33380",-1.19477695747915,-0.752784362735847,-0.586492053942564,1.76422836909392,-0.122942237529562,-0.533575072060676,-0.296074882758066,1.44366506445253,0.278752132959415
"AT2G33480",-0.263563086113002,-1.33693421445235,-0.4898595115857,-0.501495208643941,-0.397218327990901,0.923234041613297,0.0429884990240753,-0.127376668080932,2.15022447622945
"AT2G33580",-0.165730393326723,0.776239904017307,2.38712485691518,-0.225307011577824,-0.516292865700061,-0.438151082932746,-0.451817159053749,-0.795092882510758,-0.570973365830624
"AT2G34140",-0.818012537047266,-0.0500932982026205,-0.91705616234345,-0.331413008178746,0.912189904847161,0.328956500349942,0.0886261972201221,-1.2065727275481,1.99337513090296
"AT2G34390",-0.673035989672611,-0.618750541592306,-0.6692126957513,0.670480136571707,0.0723644868579068,-0.513885865912339,-0.402531073562671,2.40093427744274,-0.26636273438113
"AT2G34420",-1.04637116059014,-0.877330140514254,-0.915982378106929,-0.580780943286455,0.682528220696007,-0.00120358662524899,-0.205086086004478,1.23031882127757,1.71390725315394
"AT2G34430",-0.859009208952766,-0.838219078123098,-0.854523432725273,-0.840352834996671,0.376298409140903,1.02398408568206,-0.0850178516732392,0.0979188056974632,1.97892110595062
"AT2G34600",-1.23419450732914,1.08189276775499,1.75045200883194,-0.630782788807774,-0.415572499281381,0.145368743132097,-0.521067332848818,-0.913715830654189,0.737619439202272
"AT2G34710",-1.01239615118308,-0.00769253454465644,0.533506447054457,-0.338521821118345,0.789119268310236,-1.28430600017335,-0.492396444517617,2.00594486790258,-0.193257631730235
"AT2G34720",-0.547575239232835,0.320597851253973,0.203659860591695,1.69628671739498,-1.16504926061258,-1.09183642889457,-0.94156709502857,0.564037055774268,0.961446538753642
"AT2G34830",1.23759877129759,1.5398836360465,-0.180084840559725,0.676991017823492,0.160108365650806,-1.17545638963039,-0.203364920857976,-1.17745300799019,-0.87822263178012
"AT2G34930",-1.83689095637788,0.551173914450555,-0.947556106739096,0.937751997228163,0.161631210492902,1.3000236106519,0.228660400071791,-0.788326283148882,0.39353221337055
"AT2G35075",-1.19162828274424,0.34814833325258,0.947843560245406,-0.736554668585167,1.21207861680928,-0.973722866675467,-0.830779284136317,1.37407796897903,-0.1494633771451
"AT2G35270",-0.713946460551781,1.17278765896666,-0.136648494111252,2.14195358625631,-0.505846695438213,-0.626187178814394,-0.553464032949231,-0.743408384635424,-0.0352399987226733
"AT2G35290",-0.782803449943966,2.08784743320658,0.985798242753233,0.57693164904312,-0.352056841737811,-0.646074273027663,-0.696334888600732,-0.519947087351599,-0.653360784341165
"AT2G35550",-0.675189097602695,-0.96117996368741,-0.245926612517811,-0.966468345674973,-0.393637733494673,0.936372790462524,0.77525490271438,-0.422323447180839,1.9530975069815
"AT2G35660",-1.61379661058602,0.192148405103563,-0.395372993594782,1.34600786716042,0.21157812497707,-0.135233410208953,-1.19090319038823,1.36390749416975,0.221664313367172
"AT2G35710",-0.557512755079972,1.9144138727234,0.16393920386554,1.46167556141503,-0.541935092610829,-0.692340433962282,-0.488883700982022,-0.462642769274958,-0.796713886093906
"AT2G35930",-0.87443471471586,1.44843055556187,1.71887505751536,0.584277847587439,-0.668359430181818,-0.806374173553126,-0.662240122905638,-0.496708288375832,-0.243466730932394
"AT2G35940",-1.02628807904369,-0.403048640173086,-1.19043394736967,1.70679231046764,-0.903343126463804,0.590422389015781,0.133150075798973,-0.0344030071081156,1.12715202487596
"AT2G35990",2.27466246285476,0.36490410257149,0.395339091254164,0.244750131536572,-0.512264646274803,-0.960611440894001,-0.722625494381115,-0.240839766006993,-0.843314440660076
"AT2G36080",-1.07899344664711,1.16375061759374,-0.376936976570507,2.03499941939871,-0.478609445182656,-0.538103834258289,-0.712862342956241,0.286012897790405,-0.29925688916805
"AT2G36090",-0.322204477037016,0.696942888739454,-0.764491817399054,2.39324238421471,-0.612767781795443,-0.378147873904863,-0.106894401194948,-0.171446230746319,-0.734232690876521
"AT2G36400",-0.731752798431156,-1.09455540866416,-0.269466768837754,-1.46299005740327,1.2975883536138,0.0720092223252751,0.0956007865127681,1.33310743078564,0.760459240098846
"AT2G36590",-1.1822442946097,-0.978987991216113,-1.09812165128209,-0.616839949719816,0.0975822932816862,1.19473745765933,0.357562492136973,1.02796293395227,1.19834870979747
"AT2G36630",-0.803176262766509,-0.152791787350059,-0.16809674972598,1.10653099729029,0.454190326577442,-0.832778621685629,-1.02271823302498,1.95973604218534,-0.540895711499908
"AT2G36650",-0.974744520895236,0.844342076936962,2.16964372934736,-0.2673157513791,-0.0995842686781214,-0.373644857165414,-1.15164306141432,-0.26263823134283,0.115584884590704
"AT2G36790",-0.94216789271642,0.156606024901487,0.973425844741775,1.60668752904217,-0.637630735901195,-0.630155782274688,-1.33863308978166,0.968792293288106,-0.156924191299576
"AT2G36800",-1.00976924206325,0.827370507063782,0.127322420777121,1.88838601288809,-0.590662737407765,-0.48210404646376,-0.976462178203211,0.868063459718953,-0.652144196309958
"AT2G36870",-0.395405889058952,0.0688078203378636,-0.47131238401986,2.1936169845732,-0.0700728733890307,-0.628473329991312,-0.711448702756287,0.981484620176055,-0.967196245871674
"AT2G37060",1.96877484054286,0.46099814508488,-1.10409278757003,0.941514842524456,-0.276557055092217,0.169665186129221,-0.433437878228298,-0.759113640593558,-0.967751652797308
"AT2G37360",2.189776909249,0.311670453383133,-1.17163417539145,0.694056041389667,-0.531064936632819,-0.454105955865721,-0.0671471461013177,-0.865638335979147,-0.105912854051347
"AT2G37430",-0.921405183318884,2.04476158133778,0.672572851784571,0.641763275403878,-0.464011045486395,-1.03591240626732,-0.88643605144701,-0.148632043475433,0.0972990214688071
"AT2G37970",-0.886414024411924,-0.0690548296942604,-0.386293045879553,2.06495411599476,-0.436496060072578,-0.533689753966868,-0.754149674301575,1.29145865979771,-0.290315387465716
"AT2G38090",1.44057675204139,0.293654198990118,0.0983021659125455,-0.0270845468470132,0.756614572469822,-0.321461305435493,-0.283605324085515,0.277876748469596,-2.23487326151545
"AT2G38210",-0.763616783003699,0.564785546689166,0.0279964197945159,1.96139406226396,-0.581014209698277,-0.823811332608683,-0.881578918384383,1.06453174788966,-0.568686532942257
"AT2G38230",-0.852347480912468,0.0115906275077748,0.116668997591034,1.48202680171192,-0.628409128253138,-0.828413322407284,-0.903655039461021,1.77119977084005,-0.168661226616866
"AT2G38240",-0.906957725929278,0.161273308381835,-0.745537523934434,2.26237028062167,-0.388359369387436,-0.570035238832454,-0.723800221354468,0.632470030360699,0.278576460073866
"AT2G38310",-1.70805847272146,0.665376935581041,-0.406386020707953,1.83815535846297,0.289441285085128,-0.510965923109752,-0.208769055515592,0.614972004477409,-0.573766111551788
"AT2G38340",-0.917168139169813,-1.33152031284885,1.40270381339151,-0.922819221059676,-0.325767995254944,0.507241819523956,0.21309801835604,-0.0918564955120736,1.46608851257384
"AT2G38390",0.104964311578273,-0.432415776060712,-1.20516491765953,0.134523218547293,-0.910152189215468,0.528239901693811,0.0287516252612566,-0.482642956484774,2.23389678233985
"AT2G38470",-0.637166312520004,0.604693226775795,2.14033698216462,-0.633982296101921,-0.621180029087586,-0.506056750323696,-0.46550563168965,-0.771133180464423,0.889993991246861
"AT2G39200",-0.700481267950792,0.579831122905903,-0.611455310053674,2.05273731240269,-0.804220569561764,-0.884939350158075,-0.67917060616048,0.793586662008677,0.254112006567514
"AT2G39250",-1.30488181732311,-0.366047188578529,-1.12832987963809,1.70883978909498,-0.0104535536583414,-0.0146032281085612,-0.468894838248348,1.28954386700199,0.294826849458002
"AT2G39370",0.580111824228502,-1.05808422363983,-1.71041459188678,-0.0681830769032166,0.215860259456715,1.37218896624458,0.877953512456657,-0.772372472749064,0.562939802792434
"AT2G39415",-1.06688084952687,-0.419820707655688,-0.463643860598805,1.98184304774995,-0.241536488917051,0.0654731502944284,1.09751417913493,0.164473873019712,-1.1174223435006
"AT2G39420",-1.15121426558874,1.07436927354304,-0.775914935963626,1.93669780465162,-0.280561312971645,-0.367944634871357,-0.633858261112444,0.614981185644318,-0.416554853331163
"AT2G39560",-0.811857824751612,0.0176957775258916,-0.283975916825253,2.02161198585788,-0.109358261240001,-0.522611716359103,-0.572244894506956,1.25430926667354,-0.993568416374389
"AT2G39650",-0.367864000145433,0.726879610769248,2.39367539440366,0.0486811433195006,-0.63718860297944,-0.615791441447472,-0.587913605694823,-0.402264683733646,-0.558213814491598
"AT2G40080",-0.444501557762848,0.571278245930914,-0.396350329545689,2.30859283537043,-1.02172747507416,0.276262803476964,-0.285679358939754,-0.130040517663727,-0.877834645792125
"AT2G40140",-0.873120948751138,0.547296690418075,1.86868002995909,0.065450665454767,-0.990787983454034,-0.492814476914761,-0.545555192436382,-0.74643436617702,1.16728558190141
"AT2G40260",1.12547010558355,1.07163839199504,-0.0602870811299505,0.821985724735063,0.146536488360091,-0.545846292383614,0.312036155887523,-1.00799744324093,-1.86353604980678
"AT2G40330",-0.842949602446743,-0.139767246978519,-0.868762317221292,2.31628364839132,0.208796139137454,-0.270397417064967,-0.363297729666317,0.651050663098398,-0.690956137249337
"AT2G40340",-1.18027143172592,0.840129532810998,-0.538610305598656,1.71457665202435,0.0645994487861688,-0.192471056334884,-0.256281385992076,0.883751056981109,-1.33542251095109
"AT2G40470",0.706334358064897,1.08918080752505,0.621079427322298,1.41992111128179,-0.52176354617486,-0.692985446918377,-0.14566554688443,-1.04616733791284,-1.42993382630352
"AT2G40670",-1.31178958558228,-0.360361084095954,-0.623882227787129,0.356157894695894,-0.898487748132547,1.83432413216383,-0.421533107366994,1.07845490945904,0.347116816646144
"AT2G40750",-1.12738578284104,0.77199526397616,0.00418590318874404,2.29817738430241,-0.134449370450396,-0.361227854154396,-0.46280402750184,-0.500581952804807,-0.487909563714833
"AT2G41070",1.04466038775043,0.240023389922911,2.04320334973252,-0.771263030539688,-0.227995562013897,-0.17038099676475,-0.533362222133106,-1.25737736698636,-0.367507948968047
